SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,3,44,41.97,-15049773.545,2955604.631,21745552.107,-1519.1594,-3509.38868,-571.86236,2020-03-01 03:44:41.970,246694140.7172401,297429422.1188088,102278281.44340958,139946259678.33432,-44836655487.83256,-19437357545.33308,58909.15604131943
46,2020,3,1,3,59,41.97,-16284398.642,-219114.708,21046321.962,-1220.54151,-3535.46889,-979.75355,2020-03-01 03:59:41.970,245981327.3530228,297878327.2106951,102536652.27638616,139955525687.7424,-44813333884.97,-19427246918.107887,58909.1664579861
46,2020,3,1,4,14,41.97,-17240490.14,-3390087.408,19987037.841000002,-901.07483,-3501.07646,-1370.8471499999998,2020-03-01 04:14:41.970,245267258.74920064,298325693.84125257,102794493.19130716,139964787062.81183,-44790010821.66355,-19417135656.103523,58909.17687465277
46,2020,3,1,4,29,41.97,-17901705.795,-6503077.231000001,18585834.816999998,-566.19168,-3406.80062,-1738.49477,2020-03-01 04:29:41.970,244551938.14575887,298771519.2849349,103051802.71707784,139974043803.31155,-44766686298.72724,-19407023759.67641,58909.18729131943
46,2020,3,1,4,44,41.97,-18256716.15,-9504832.205,16866662.648000002,-221.58405,-3254.23648,-2076.44096,2020-03-01 04:44:41.970,243835368.7899786,299215800.8212851,103308579.3840481,139983295909.01086,-44743360316.97519,-19396911229.182976,58909.1977079861
46,2020,3,1,4,59,41.97,-18299396.637999997,-12343979.694,14858885.341,126.88938999999999,-3045.95974,-2378.92606,2020-03-01 04:59:41.970,243117553.93643534,299658535.73495054,103564821.72401743,139992543379.6791,-44720032877.22135,-19386798064.97961,58909.20812465277
46,2020,3,1,5,14,41.97,-18028934.576,-14971891.814000001,12596791.36,473.29929,-2785.48613,-2640.78172,2020-03-01 05:14:41.970,242398496.8469992,300099721.315694,103820528.27024128,140001786215.08588,-44696703980.279785,-19376684267.422768,58909.21854131943
46,2020,3,1,5,29,41.97,-17449848.988,-17343507.565,10119021.757000001,811.74309,-2477.21585,-2857.51753,2020-03-01 05:29:41.970,241678200.7908336,300539354.85840845,104075697.55743656,140011024415.0013,-44673373626.96445,-19366569836.868813,58909.2289579861
46,2020,3,1,5,44,41.97,-16571922.456,-19418098.436,7467924.742000001,1136.44279,-2126.36364,-3025.39759,2020-03-01 05:44:41.970,240956669.04439476,300977433.66313034,104330328.12178741,140020257979.19547,-44650041818.0893,-19356454773.674202,58909.23937465277
46,2020,3,1,5,59,41.97,-15410045.406,-21159964.903,4688846.45,1441.8415300000001,-1738.87527,-3141.50558,2020-03-01 05:59:41.970,240233904.89143088,301413955.03505254,104584418.50095099,140029486907.43875,-44626708554.46826,-19346339078.195328,58909.24979131943
46,2020,3,1,6,14,41.97,-13983974.609000001,-22539051.978,1829368.763,1722.69741,-1321.3313799999999,-3203.7971000000002,2020-03-01 06:14:41.970,239509911.62298197,301848916.2845382,104837967.23406337,140038711199.5019,-44603373836.91527,-19336222750.788586,58909.2602079861
46,2020,3,1,6,29,41.97,-12318009.013999999,-23531473.021,-1061493.8560000001,1974.1731,-880.83998,-3211.1382599999997,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,-10440587.411,-24119932.236,-3934125.712,2191.91969,-424.91907000000003,-3163.32959,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,-8383813.828000001,-24294037.705,-6739155.79,2372.1532,38.62889,-3061.1144,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,-6182917.876,-24050498.493,-9428304.123,2511.72235,501.84876,-2906.17131,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,-3875658.567,-23393201.193,-11955214.143,2608.16622,956.7684800000001,-2701.0906499999996,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
